Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
167284,56063805,G,52.9554,-29.1211,-19.0992,-39.893,34.8255,-0.980617,-2.5611099999999998,1,G,46.3362,34.8189,30.2956,4.1056099999999995,46.1539,0.088838,0.716042,-1,91.762
167284,56731337,G,64.6035,-28.3063,-14.8319,-56.146,31.9567,-1.32933,-2.65895,-1,G,65.4862,28.0338,-58.958,5.14734,65.2835,0.07876439999999998,-1.12695,1,94.2203
167284,55827159,G,65.6903,-0.771588,-38.1331,-53.4835,38.1409,-1.13929,-1.59103,-1,G,63.7331,-8.26759,55.1884,-30.785999999999998,55.8043,-0.52695,1.7195,1,96.3146
167284,56636163,G,231.168,-47.9907,0.8444709999999999,226.13,47.9981,2.2541700000000002,3.1239999999999997,-1,G,98.6556,38.8745,0.6299939999999999,90.6713,38.8796,1.58301,0.016204399999999997,1,91.2973
167284,55832952,G,53.9603,5.00507,29.2516,-45.0665,29.6767,-1.2050299999999998,1.40133,1,G,41.8597,-2.43032,-33.6753,24.7446,33.7629,0.6794060000000001,-1.64284,-1,93.5002
167284,57377472,G,67.637,11.3073,-27.7956,-60.6161,30.0075,-1.45256,-1.18444,1,G,49.5195,-15.7125,44.7779,-14.1503,47.4546,-0.29393600000000003,1.9082700000000001,-1,88.4751
167284,57102238,G,100.465,6.04275,-29.1903,-95.9409,29.8092,-1.88537,-1.36667,1,G,24.165,-15.3517,15.769,9.979989999999999,22.0076,0.43921899999999997,2.34278,-1,88.7503
167284,57131102,G,155.532,36.0734,-22.5,149.609,42.5152,1.97091,-0.557683,-1,G,128.064,-38.183,25.4318,119.564,45.8772,1.68596,2.55402,1,89.21700000000001
167284,57476109,G,124.79,37.6291,28.555999999999997,115.50399999999999,47.2377,1.62667,0.649161,1,G,70.6965,-39.6901,-22.3374,54.0714,45.5441,1.00777,-2.62898,-1,97.0376
167284,56823969,G,135.134,-58.4645,-6.17103,121.676,58.7893,1.47438,-3.0364299999999997,-1,G,18.9528,12.5293,-12.1029,-7.4656199999999995,17.4202,-0.416421,-0.768093,1,90.8559
167284,57551627,G,92.728,45.687,-6.13261,80.4584,46.0967,1.3236299999999999,-0.133433,-1,G,61.4182,-42.908,1.8890200000000001,43.9035,42.9496,0.896991,3.0976,1,90.9364
167284,58325144,G,132.18,-13.9772,29.2106,128.15200000000002,32.3824,2.08435,2.01709,1,G,49.4358,4.4942400000000005,-37.4353,31.9732,37.7041,0.7697149999999999,-1.45131,-1,84.7743
167284,57858360,G,75.8043,-27.7585,-3.8695699999999995,70.4328,28.0269,1.6520599999999999,-3.0030799999999997,-1,G,35.6945,6.2846400000000004,31.4247,-15.7186,32.047,-0.472688,1.37341,1,90.6528
167284,58011385,G,73.2446,-34.5628,-16.3935,-62.4614,38.2536,-1.26625,-2.6987099999999997,-1,G,37.955,37.736999999999995,3.61274,-1.85422,37.9095,-0.0488922,0.0954438,1,89.75200000000001
167284,57700990,G,45.4522,29.9661,-32.7001,-9.93104,44.3539,-0.222075,-0.8289989999999999,-1,G,44.5155,-30.1663,32.2224,-5.77286,44.1394,-0.130417,2.32325,1,88.585
167284,58145642,G,52.1182,-47.6699,-7.0005,19.8713,48.1812,0.401549,-2.99578,-1,G,43.8803,41.3391,-14.537,-2.28741,43.8206,-0.0521758,-0.338146,1,91.6656
167284,59548816,G,61.1413,-42.1836,-20.7482,-39.0935,47.01,-0.757153,-2.6844799999999998,1,G,53.3697,40.3252,18.648,-29.5711,44.4282,-0.624251,0.43315200000000004,-1,91.5974
