Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
165617,75206813,G,10.1623,0.47626199999999996,-8.51642,5.52306,8.52973,0.609133,-1.5149299999999999,-1,G,19.7754,2.7508,-13.9871,13.7059,14.255,0.853872,-1.3766100000000001,1,3.1131900000000003
165617,74428554,G,21.8279,-6.22138,11.0845,17.7447,12.7111,1.1356600000000001,2.08225,-1,G,36.6513,-10.6874,15.0692,31.6544,18.4743,1.30761,2.18768,1,3.10098
165617,74981507,G,30.5862,15.5218,5.12931,-25.8509,16.3474,-1.23906,0.31916,1,G,12.4868,7.7640199999999995,1.04247,-9.72328,7.83369,-1.04209,0.133471,-1,3.07267
165617,75612982,G,7.554410000000001,1.29129,-5.35884,-5.164619999999999,5.512230000000001,-0.836073,-1.3343399999999999,-1,T,3.8416099999999997,-0.9895780000000001,-3.4548300000000003,-1.3534,3.59376,-0.36822,-1.8497599999999998,1,3.10045
165617,74760204,G,24.6376,9.98359,19.1426,-11.8697,21.5896,-0.525296,1.09007,1,G,11.0213,3.37851,7.82724,-6.98411,8.52525,-0.7476109999999999,1.1633200000000001,-1,3.1896400000000003
165617,75204668,G,10.7051,-8.46643,-2.2374400000000003,-6.15638,8.75709,-0.6551359999999999,-2.8832299999999997,1,G,55.1896,-45.0429,-16.6152,-27.2205,48.0096,-0.540305,-2.7882,-1,3.07007
165617,75682819,G,22.6067,5.026680000000001,-0.31552800000000003,22.0383,5.036580000000001,2.18201,-0.0626883,1,G,17.8797,2.79872,2.05671,17.5388,3.4731699999999996,2.32216,0.6337510000000001,-1,2.9217299999999997
165617,75891163,G,11.6778,10.7636,2.25561,-3.9266099999999997,10.9974,-0.349867,0.20656999999999998,1,G,11.1458,9.00646,3.46981,-5.5732099999999996,9.65173,-0.549376,0.367733,-1,2.6522799999999997
165617,74949022,G,22.4059,1.37594,7.20958,-21.1694,7.3397,-1.78119,1.38222,-1,T,4.78127,-0.56626,0.725542,-4.69067,0.9203600000000001,-2.3312,2.23351,1,2.60375
165617,74875638,G,23.0765,4.47335,7.9045,21.2138,9.082510000000001,1.58441,1.0558100000000001,-1,T,25.5421,1.98912,7.72653,24.2637,7.97847,1.83138,1.31883,1,3.07757
165617,76187234,G,9.7908,-1.62467,2.06093,9.43195,2.6243,1.99125,2.23837,1,G,11.708,1.32151,1.7091900000000002,11.5064,2.1604900000000002,2.3744099999999997,0.912626,-1,3.0783400000000003
165617,76650121,G,14.5875,-6.16731,12.5515,-4.1481900000000005,13.9849,-0.292434,2.02751,1,G,10.6562,-3.30946,8.62706,-5.30706,9.24006,-0.546709,1.9371,-1,3.08241
165617,76624220,G,8.81973,-0.0262702,2.5635,-8.438260000000001,2.5636400000000004,-1.90681,1.58104,-1,T,7.490480000000001,-1.27134,-0.627641,-7.354310000000001,1.41782,-2.34848,-2.68301,1,3.34459
165617,76796604,G,13.5186,5.42989,7.9615,-9.48005,9.63687,-0.86982,0.972241,1,G,12.9792,7.07465,5.31888,-9.49254,8.85106,-0.9317040000000001,0.644667,-1,3.07288
165617,76691627,G,4.886,-4.20659,-2.03828,1.41839,4.6744,0.29896500000000004,-2.6903900000000003,1,T,5.26779,-2.2166,-2.7244,3.92464,3.5122199999999997,0.962017,-2.25378,-1,3.25745
165617,77028337,G,18.8749,4.74788,18.2027,1.53885,18.8118,0.0817115,1.31565,1,G,9.79345,0.45605,9.67412,1.45052,9.68486,0.14921800000000002,1.52369,-1,2.95588
165617,77061433,G,23.4741,19.8385,-12.2262,-2.82452,23.3033,-0.12091199999999999,-0.552309,1,G,22.4032,17.1602,-13.9707,-3.4986800000000002,22.1281,-0.157459,-0.683298,-1,3.09333
165617,76456028,G,9.54445,-0.356738,8.59924,4.12447,8.606630000000001,0.462549,1.61226,-1,G,8.55543,1.11142,8.28582,1.81496,8.36003,0.215429,1.43746,1,2.57954
165617,77284054,G,17.4321,4.465,2.52885,16.6594,5.13141,1.89366,0.5153260000000001,1,G,7.263669999999999,3.42745,2.03038,6.0728800000000005,3.9837,1.20824,0.534803,-1,3.1697
165617,77411254,G,24.318,-14.7649,-13.2682,14.0465,19.8507,0.6588890000000001,-2.4095400000000002,1,G,11.9776,-5.63516,-7.88985,7.03189,9.69561,0.673242,-2.19101,-1,3.0405
165617,76225718,G,136.691,-8.05028,29.9944,-133.116,31.055999999999997,-2.1619099999999998,1.8330099999999998,1,G,13.8132,-1.64543,2.48685,-13.487,2.98192,-2.21431,2.15532,-1,3.1505
165617,76954616,G,14.5144,-4.9387300000000005,-3.0733900000000003,-13.2974,5.81694,-1.56467,-2.58493,-1,T,32.6892,-10.3778,-11.0843,-28.9485,15.1842,-1.40101,-2.32328,1,2.90445
165617,76738354,G,21.245,10.1373,-0.224077,-18.6687,10.1398,-1.37025,-0.022100599999999998,-1,T,15.5935,8.277280000000001,1.90652,-13.0767,8.494010000000001,-1.21648,0.226383,1,2.71599
165617,76038898,G,21.0068,-4.29281,-16.2116,12.6504,16.7703,0.696609,-1.82965,1,G,12.7192,-4.84541,-9.59448,6.79971,10.7486,0.59659,-2.03845,-1,3.11165
165617,76217193,G,22.4662,12.7393,-14.3058,-11.7378,19.1558,-0.579729,-0.8432540000000001,1,G,8.12952,4.99308,-5.859430000000001,-2.61038,7.6983,-0.332903,-0.865058,-1,3.02609
165617,78863954,G,3.6265199999999997,-0.39142,-3.60249,0.0966073,3.6236900000000003,0.026656799999999998,-1.6790200000000002,1,G,4.16564,-3.1499,-2.50102,1.07911,4.02205,0.265179,-2.47052,-1,3.08897
165617,78773687,G,13.5874,-13.4793,0.8182229999999999,1.49817,13.5041,0.11071600000000001,3.0809599999999997,-1,G,20.6842,-20.649,-0.832304,-0.867809,20.6657,-0.041980300000000005,-3.10131,1,3.06687
165617,77635005,G,30.18,15.4842,-7.8448,24.6884,17.358,1.15088,-0.46893900000000005,1,G,50.6146,28.0678,-15.6253,39.1136,32.124,1.02718,-0.507971,-1,3.07249
165617,78161357,G,17.8431,5.77361,6.81394,-15.4467,8.93109,-1.3157,0.867858,1,G,24.8578,10.56,11.1954,-19.5204,15.39,-1.05903,0.814595,-1,3.0888400000000003
165617,78810621,G,16.5046,-8.51411,4.47395,-13.4121,9.61802,-1.13477,2.65777,-1,G,10.3877,-6.736110000000001,4.01031,-6.8144100000000005,7.8395,-0.785828,2.6046,1,3.0878
165617,78280232,G,11.9457,-3.5598099999999997,2.32661,-11.1625,4.25269,-1.69262,2.56271,1,G,9.31194,-4.7022,0.0435126,-8.0367,4.7024,-1.30541,3.13234,-1,3.0653900000000003
165617,79026256,G,19.2115,-14.2302,-2.8768,12.5816,14.5181,0.783844,-2.94212,-1,G,18.456,-13.306,0.142038,12.7884,13.3067,0.853562,3.13092,1,3.07965
165617,78077802,G,21.4238,-7.7881800000000005,14.9102,13.2665,16.8217,0.723785,2.0521599999999998,-1,G,36.1899,-16.5106,23.697,21.8072,28.8816,0.697184,2.1793299999999998,1,2.87032
165617,77927355,G,12.6051,6.2438400000000005,-7.46455,-8.010689999999999,9.73165,-0.75065,-0.8742120000000001,-1,G,12.8273,5.62435,-9.79243,-6.08305,11.2927,-0.51553,-1.04945,1,3.08445
165617,78898587,G,19.3691,6.10675,-15.6863,9.58125,16.8331,0.5422279999999999,-1.19954,1,G,15.4692,7.407139999999999,-11.6831,6.9226600000000005,13.8333,0.481599,-1.00575,-1,3.1015099999999998
165617,78623072,G,15.6832,-6.151590000000001,-14.4252,-0.14639100000000002,15.6821,-0.00933477,-1.9738900000000001,1,G,8.49293,-2.33339,-7.92668,1.9600099999999998,8.26299,0.23503400000000002,-1.8570799999999998,-1,3.09705
165617,79017551,G,19.178,8.57992,-4.4718,-16.5582,9.67533,-1.3065799999999999,-0.480459,1,G,30.3467,10.558,-7.97796,-27.3091,13.2333,-1.47175,-0.647094,-1,2.6636900000000003
165617,79772138,G,34.3262,10.0291,-3.87894,32.5983,10.7531,1.82837,-0.36905,1,G,46.9454,15.7303,-2.34872,44.169,15.9047,1.7455,-0.14821700000000002,-1,3.08665
165617,80554472,G,43.8904,-16.6324,-8.41315,39.7359,18.6392,1.50109,-2.67329,1,G,43.415,-15.1201,-11.0778,39.1601,18.744,1.4828299999999999,-2.50929,-1,3.0883
165617,79103793,G,7.24827,-3.7324699999999997,2.6242900000000002,5.63099,4.5627,1.03764,2.5287900000000003,1,G,5.949,-4.17779,3.4774199999999995,2.4151599999999998,5.4356599999999995,0.43086199999999997,2.4474299999999998,-1,3.1023
165617,79826353,G,20.7608,-3.3697199999999996,-8.8628,18.4688,9.48178,1.42005,-1.93413,1,G,49.1662,-4.61575,-19.205,45.0241,19.7518,1.56207,-1.80666,-1,2.62213
165617,79984069,G,9.48402,1.5682200000000002,-1.57699,9.218960000000001,2.22401,2.12934,-0.788187,1,G,7.08096,3.5714900000000003,-0.308744,6.105569999999999,3.58481,1.30243,-0.0862325,-1,3.09592
165617,79452498,G,7.6252,6.11499,-3.97836,-2.21633,7.29523,-0.29931599999999997,-0.576792,1,G,9.76012,6.1041099999999995,-4.8251,-5.89126,7.7808600000000006,-0.698856,-0.668902,-1,3.11593
165617,79290904,G,17.2274,-7.730989999999999,5.74691,-14.2821,9.63303,-1.18508,2.50235,1,G,21.3283,-6.6101600000000005,8.85543,-18.2421,11.0505,-1.2756,2.21202,-1,3.13497
165617,79132915,G,13.4053,5.22624,5.45514,-11.0733,7.55462,-1.17563,0.806825,1,G,11.7902,4.88468,7.06375,-8.07724,8.58816,-0.838675,0.9657889999999999,-1,3.01945
165617,79276971,G,35.3831,-7.709210000000001,-14.0003,-31.5676,15.9825,-1.43246,-2.0741400000000003,-1,G,18.4844,-3.54471,-9.05481,-15.7197,9.72392,-1.25775,-1.94393,1,2.7269799999999997
165617,80168523,G,8.60219,-4.87558,-6.928089999999999,1.48888,8.47171,0.17485499999999998,-2.18403,1,G,7.37747,-5.8855900000000005,-4.23758,1.3485200000000002,7.2524,0.184886,-2.51757,-1,2.61216
165617,79097007,G,18.1726,-4.83338,-14.526,9.79105,15.309000000000001,0.6024510000000001,-1.8920099999999997,1,G,10.5339,-2.14582,-7.1070899999999995,7.472410000000001,7.42397,0.8859790000000001,-1.86402,-1,3.05531
165617,79527431,G,16.7633,3.6128199999999997,-12.1095,-11.0139,12.6369,-0.787582,-1.28086,1,G,20.9032,5.58335,-12.5253,-15.7758,13.7134,-0.983826,-1.15147,-1,3.1044400000000003
165617,81348573,G,23.4731,17.2002,3.57491,-15.5676,17.5678,-0.7985329999999999,0.20492399999999997,1,G,12.9852,10.7933,1.06523,-7.13974,10.8457,-0.618171,0.0983752,-1,2.90254
165617,81485196,G,21.087,6.53986,-15.0987,-13.1874,16.4542,-0.733809,-1.16205,1,G,15.9405,6.29901,-9.43615,-11.1969,11.3454,-0.8720870000000001,-0.982189,-1,3.10541
165617,80658592,G,19.6963,-2.36216,7.7339899999999995,17.9594,8.08668,1.53826,1.86722,1,G,23.0136,-5.68795,7.45752,21.0154,9.37909,1.54636,2.22238,-1,3.08494
165617,81212397,G,14.6796,6.681830000000001,6.117319999999999,-11.5503,9.05917,-1.06311,0.741322,-1,G,27.5626,14.7307,13.5399,-18.9569,20.0081,-0.843733,0.743301,1,2.9678299999999997
165617,81731683,G,25.996,4.81914,19.595,-16.3888,20.1789,-0.742146,1.32964,-1,T,13.1749,0.312594,9.92235,-8.66113,9.92728,-0.788255,1.5393,1,3.04125
165617,81752483,G,15.7011,0.432288,-3.5500300000000005,15.2881,3.57625,2.15931,-1.4496200000000001,1,G,10.9563,2.73401,-2.82223,10.2269,3.92935,1.68471,-0.801275,-1,2.99569
165617,80859102,G,21.427,0.486174,-5.16973,-20.788,5.19254,-2.09555,-1.4770299999999998,1,G,15.347000000000001,-2.2292400000000003,-3.2886,-14.8235,3.97296,-2.02734,-2.1665099999999997,-1,3.093
165617,81146852,G,4.02594,3.827,0.7652479999999999,0.982591,3.90276,0.24918099999999999,0.197357,1,T,3.6816400000000002,3.1937599999999997,-0.554122,-1.74246,3.24148,-0.5145430000000001,-0.171791,-1,3.0811900000000003
165617,81349702,G,6.683680000000001,-5.97412,2.83188,0.975109,6.611330000000001,0.14696099999999998,2.6989400000000003,1,G,4.17131,-3.61614,-0.21636100000000003,2.06529,3.6226,0.543028,-3.08183,-1,3.1261799999999997
165617,81342345,G,19.8976,10.3023,10.1497,13.6657,14.4621,0.841891,0.77794,1,G,12.3031,3.83529,7.2283800000000005,9.186760000000001,8.182839999999999,0.965521,1.0829799999999998,-1,3.5755800000000004
165617,81182663,G,13.5191,-12.1353,-0.753405,5.90944,12.1587,0.468678,-3.07959,-1,G,15.4503,-14.7856,1.203,4.31749,14.8344,0.287085,3.06041,1,3.1146
165617,81496559,G,6.65187,-1.42981,4.32655,-4.84488,4.55668,-0.9253969999999999,1.8899700000000001,1,G,8.57152,-2.0447599999999997,7.61078,-3.3696900000000003,7.880669999999999,-0.41552799999999995,1.83326,-1,3.1145099999999997
165617,82054660,G,5.7259400000000005,1.8059,-4.64749,-2.81332,4.98602,-0.537921,-1.20018,-1,G,16.7383,1.4815399999999999,-12.0007,-11.5735,12.0918,-0.8507389999999999,-1.4479600000000001,1,3.1128
165617,82808412,G,16.1409,-0.687737,-3.48505,15.7448,3.55226,2.19456,-1.76563,-1,G,6.62335,-1.5908,-2.93133,5.72139,3.3351699999999997,1.30864,-2.0680099999999997,1,3.32445
165617,83151839,G,14.1444,-6.933160000000001,-2.3502099999999997,12.1021,7.32067,1.27682,-2.81477,1,G,11.219000000000001,-7.65682,-1.09219,8.12614,7.73433,0.916746,-2.99991,-1,3.06609
165617,83119174,G,8.46528,-0.631321,-7.962260000000001,2.8024400000000003,7.98725,0.344037,-1.64992,1,G,11.3935,-1.01599,-9.00805,6.90106,9.06516,0.702141,-1.6831099999999999,-1,3.08387
165617,82984438,G,18.8649,-3.18418,10.3348,-15.4573,10.8142,-1.15493,1.8696700000000002,1,G,9.787339999999999,-3.8136699999999997,4.77254,-7.64589,6.10911,-1.04856,2.24498,-1,3.1614400000000002
165617,83411542,G,10.7943,4.523969999999999,-8.62279,-4.65704,9.7375,-0.46168100000000006,-1.08762,1,G,8.25227,1.04664,-6.635510000000001,-4.79202,6.71754,-0.663576,-1.41435,-1,3.10513
165617,82608872,G,31.89,16.9624,-18.9261,-19.2625,25.415,-0.69947,-0.840058,1,G,10.8766,5.858219999999999,-7.57176,-5.16127,9.57341,-0.51593,-0.9123030000000001,-1,3.08992
165617,83387584,G,11.3679,7.898610000000001,-1.24197,8.08005,7.99565,0.888818,-0.15596300000000002,-1,G,18.1829,13.1903,1.8320299999999998,12.3801,13.3169,0.8307459999999999,0.138009,1,3.08901
165617,84093777,G,16.2492,10.016,-9.68212,-8.36435,13.9307,-0.56919,-0.7684479999999999,-1,G,14.3783,7.65115,-7.17915,-9.83082,10.4919,-0.836109,-0.753582,1,3.24845
165617,84509873,G,11.8671,-9.28469,-7.343260000000001,-0.8299270000000001,11.8376,-0.0700521,-2.47243,1,G,20.055,-13.5244,-14.3694,-3.57835,19.7329,-0.18036,-2.32591,-1,2.81041
165617,83576559,G,25.9472,4.11531,21.0475,-14.6053,21.445999999999998,-0.637053,1.37771,1,G,8.7266,2.04034,7.7853,-3.3717300000000003,8.04822,-0.407563,1.3144799999999999,-1,3.14311
165617,84869186,G,44.9009,11.1913,17.3928,39.8538,20.6822,1.41049,0.999041,-1,G,8.27674,1.28554,4.22245,7.0008300000000006,4.41381,1.2416,1.27526,1,3.10088
165617,84836836,G,22.6096,10.645999999999999,-5.36249,-19.2117,11.9203,-1.25515,-0.466609,-1,G,15.3563,5.863119999999999,-5.89385,-12.9109,8.313460000000001,-1.2238200000000001,-0.7880119999999999,1,3.20823
165617,84291467,G,10.8085,-0.5571510000000001,3.4649099999999997,10.2223,3.5094199999999995,1.7905099999999998,1.73023,-1,G,6.85739,2.41038,2.48677,5.91766,3.4632300000000003,1.30523,0.8009970000000001,1,3.56745
165617,84297158,G,15.9549,14.5479,-3.4676,-5.55714,14.9555,-0.36351999999999995,-0.23399099999999998,1,G,9.043280000000001,8.82972,-1.72058,-0.919429,8.9958,-0.102029,-0.192451,-1,3.08743
165617,84743672,G,16.991,9.50795,-8.591280000000001,11.1567,12.8145,0.786876,-0.734794,1,G,20.6874,13.6693,-10.9905,10.9688,17.5397,0.5904550000000001,-0.677192,-1,3.08062
165617,86231028,G,10.374,-8.333,-0.402301,6.16501,8.34271,0.684299,-3.09335,1,G,18.1475,-16.2959,-2.58033,7.5567,16.499000000000002,0.44334399999999996,-2.98455,-1,3.1155
165617,86022919,G,7.29692,-5.6463,4.16946,1.9921900000000001,7.018910000000001,0.28015300000000004,2.50553,1,G,17.7702,-14.4533,6.653760000000001,7.91182,15.9113,0.478746,2.71015,-1,3.02209
165617,86584389,G,21.3643,-3.6954300000000004,12.3893,-17.008,12.9287,-1.08788,1.86067,1,G,18.4231,-5.06715,12.0789,-12.9546,13.0987,-0.8735729999999999,1.9680000000000002,-1,3.13073
165617,86210822,G,10.8028,-1.43801,8.203660000000001,6.87904,8.32874,0.752796,1.74432,-1,G,9.94258,1.24755,8.41577,5.14414,8.50773,0.572802,1.42363,1,3.09383
165617,85348200,G,29.9666,-1.90514,-13.6782,-26.5944,13.8102,-1.40991,-1.7091900000000002,-1,G,17.3786,-2.65105,-9.41008,-14.3676,9.77638,-1.17779,-1.8454,1,3.13943
165617,85679530,G,24.4113,-11.2258,-2.72796,-21.5045,11.5525,-1.3799,-2.90321,-1,T,36.6147,-13.4921,-5.1971099999999995,-33.6389,14.4585,-1.58083,-2.77391,1,3.09852
165617,86329378,G,10.215,-2.2797099999999997,8.34802,-5.42675,8.6537,-0.591925,1.83738,1,G,19.0803,-4.9873199999999995,17.2822,-6.36382,17.9874,-0.34679899999999997,1.8517400000000002,-1,3.07915
165617,87591034,G,8.69416,7.01399,0.251784,-5.1301,7.0185,-0.677828,0.035882,1,G,8.12381,7.756480000000001,1.01091,-2.19095,7.82207,-0.27656,0.129601,-1,3.07985
165617,86925952,G,13.6503,-1.72733,-2.56659,-13.2947,3.0937099999999997,-2.1644099999999997,-2.16317,-1,T,2.815,0.823293,-0.8784649999999999,-2.54236,1.2039600000000001,-1.4924899999999999,-0.817807,1,2.7584299999999997
165617,86994236,G,8.3566,-1.4639799999999998,3.9022300000000003,-7.242310000000001,4.16781,-1.31977,1.9297099999999998,1,T,6.45602,-1.55863,0.263948,-6.25859,1.5808200000000001,-2.08474,2.97384,-1,3.26285
165617,86643249,G,11.8517,-4.60125,-6.207999999999999,-8.98554,7.72728,-0.9919610000000001,-2.20863,-1,G,10.7032,-5.49634,-7.036230000000001,-5.901680000000001,8.928510000000001,-0.620418,-2.23394,1,3.1181900000000002
165617,87582465,G,5.506480000000001,-4.48186,2.69179,-1.7254900000000002,5.22808,-0.324327,2.60073,1,G,4.25445,-4.081980000000001,1.0464,0.5758949999999999,4.21397,0.136242,2.89065,-1,2.57695
165617,87281803,G,8.36946,-4.472180000000001,7.02835,-0.799145,8.33055,-0.09578289999999999,2.13748,1,G,7.23102,-5.2609699999999995,4.74264,1.4512200000000002,7.0831100000000005,0.203477,2.4079599999999997,-1,3.10796
165617,89040042,G,8.84265,6.770860000000001,5.56642,1.1626,8.76525,0.132252,0.688081,1,G,13.5186,12.0611,5.71724,2.1410099999999996,13.3476,0.159724,0.44264899999999996,-1,2.6734
165617,88068208,G,17.4557,1.6602599999999998,7.44862,-15.6988,7.631410000000001,-1.4689,1.3514899999999999,1,G,16.9057,0.40428800000000004,9.69864,-13.8407,9.70706,-1.15291,1.52914,-1,3.13603
165617,88229120,G,11.9858,2.35834,-2.3584,-11.512,3.33524,-1.9523400000000002,-0.785411,1,T,5.29442,0.999286,0.722267,-5.14776,1.23298,-2.13632,0.625853,-1,2.66649
165617,88668429,G,9.824689999999999,-6.61645,3.9509199999999995,6.09313,7.70631,0.725364,2.60328,-1,G,9.81143,-8.28106,1.61405,5.0071900000000005,8.43688,0.563233,2.9491,1,3.075
165617,88844229,G,12.199000000000002,-8.3929,-6.27604,6.2430900000000005,10.48,0.565149,-2.49951,1,G,18.1597,-13.4944,-5.93938,10.6013,14.7436,0.6682,-2.72697,-1,3.10617
165617,88394536,G,4.76788,-1.3567,4.56289,-0.246678,4.76032,-0.051796400000000006,1.85981,1,G,8.385,0.0723287,7.5213,-3.7042900000000003,7.52165,-0.474479,1.56118,-1,3.11617
165617,88616368,G,18.7365,7.20995,6.41221,16.0607,9.648819999999999,1.2826899999999999,0.726903,-1,T,17.0161,4.47636,7.80668,14.4414,8.999,1.2515100000000001,1.05016,1,3.0205900000000003
165617,88726216,G,16.3826,0.30487800000000004,-14.2751,-8.03169,14.2783,-0.536412,-1.54944,1,G,11.3222,-0.8372059999999999,-8.49351,-7.439089999999999,8.53467,-0.787632,-1.66905,-1,3.08525
165617,89080408,G,9.4562,8.58328,-0.584487,-3.92355,8.60316,-0.44156899999999993,-0.06799110000000001,1,G,14.8711,12.9585,2.9489900000000002,-6.672219999999999,13.2898,-0.48304899999999995,0.22376100000000002,-1,3.1475299999999997
165617,89226539,G,8.31585,4.93689,5.61629,3.6368300000000002,7.47767,0.46897700000000003,0.8496889999999999,1,G,12.1379,6.36511,6.40599,8.109630000000001,9.03058,0.807394,0.7885989999999999,-1,2.8471
165617,87925261,G,19.2232,-2.16776,2.85891,18.8851,3.5878300000000003,2.36287,2.21955,-1,G,13.7833,-4.0536900000000005,2.3378,12.9642,4.6795,1.7432299999999998,2.61848,1,3.05577
165617,88289726,G,35.2578,32.7505,11.7153,5.76756,34.7827,0.16506600000000002,0.34353,1,T,10.7792,10.4689,2.2423900000000003,1.24651,10.7064,0.116166,0.21100700000000003,-1,2.7356
165617,89272574,G,11.975,-4.60273,6.782489999999999,8.7294,8.19678,0.926583,2.16703,1,G,9.59407,-5.62235,3.44605,6.96771,6.59439,0.9208430000000001,2.59173,-1,3.10657
165617,88307756,G,25.2083,17.8322,-17.0346,5.2234300000000005,24.660999999999998,0.21025700000000003,-0.762528,1,T,14.5549,8.9588,-10.3737,4.895,13.7067,0.349938,-0.858456,-1,3.1244400000000003
165617,88794455,G,16.3666,5.31966,1.4978,-15.405,5.5265,-1.74901,0.274455,-1,G,48.3484,11.2129,1.9519400000000002,-46.9896,11.3815,-2.12544,0.172353,1,3.11976
165617,88932543,G,16.043,0.886975,-12.9175,-9.47195,12.9479,-0.6783170000000001,-1.50224,-1,G,8.58682,-1.2597200000000002,-5.94205,-6.06856,6.07412,-0.880727,-1.7797,1,3.0493200000000003
165617,90418664,G,24.8031,2.25718,-19.2143,15.520999999999999,19.3464,0.734437,-1.45386,1,G,10.4976,0.777054,-9.31114,4.78408,9.34351,0.491939,-1.4875399999999999,-1,3.30764
165617,89706475,G,8.832189999999999,3.2262299999999997,-1.80666,-8.02022,3.6976400000000003,-1.51676,-0.5104810000000001,1,G,28.5674,5.28139,-4.77671,-27.6654,7.1211,-2.06643,-0.735263,-1,3.08947
165617,89665062,G,35.4792,-31.3332,-9.23748,13.8441,32.6665,0.41204300000000005,-2.8549,1,G,9.643880000000001,-8.587810000000001,-3.4481599999999997,2.71164,9.2542,0.288978,-2.75978,-1,2.71731
165617,89793439,G,13.9295,-3.5158300000000002,10.8034,8.058910000000001,11.3611,0.660304,1.88542,1,G,16.1825,-3.8262300000000002,14.2813,6.57785,14.785,0.431395,1.83257,-1,3.05848
165617,90778115,G,21.8462,15.0398,1.0125,15.8121,15.0738,0.915589,0.0672202,1,G,13.5067,8.73793,2.59239,9.967310000000001,9.11438,0.9460219999999999,0.28841100000000003,-1,2.62087
165617,89544843,G,16.0838,10.6712,8.185960000000001,8.820030000000001,13.4493,0.6160800000000001,0.654362,-1,G,9.4094,7.05733,2.62433,5.64203,7.52948,0.692607,0.356014,1,3.09653
165617,90286691,G,26.6041,-20.5132,6.6654800000000005,15.574000000000002,21.5689,0.670643,2.82742,1,G,10.4445,-7.92324,4.34302,5.23808,9.03546,0.551362,2.64018,-1,3.1054
165617,90094366,G,13.5634,-12.5942,-3.45687,-3.6592800000000003,13.06,-0.276648,-2.87371,1,G,12.1413,-10.6173,-5.5777,-1.88727,11.9933,-0.156718,-2.65788,-1,3.09327
165617,89888685,G,15.1262,-5.27648,-5.64037,-13.0052,7.723669999999999,-1.29259,-2.32287,-1,G,17.4135,-6.23674,-3.3220699999999996,-15.915,7.066330000000001,-1.55106,-2.65216,1,3.09452
165617,89920317,G,7.2592300000000005,0.25292800000000004,1.4104700000000001,-7.11561,1.43297,-2.3056799999999997,1.39336,1,G,7.653289999999999,3.08462,1.5173,-6.837000000000001,3.4376,-1.43865,0.45714099999999996,-1,2.82788
165617,90346932,G,6.04661,-5.4262,-2.59928,0.592001,6.01663,0.0982361,-2.69487,1,G,11.0494,-7.441039999999999,-8.07602,1.21899,10.9814,0.110778,-2.3153,-1,3.07645
165617,90832588,G,27.1876,0.9173680000000001,-12.5233,-24.1138,12.5569,-1.40745,-1.49767,1,G,23.6735,2.32793,-12.8644,-19.7361,13.0734,-1.2001,-1.3917700000000002,-1,2.99454
165617,90130801,G,14.2691,0.337091,-8.57001,-11.4033,8.57664,-1.09636,-1.53148,1,G,10.8519,2.47811,-7.78695,-7.13973,8.17176,-0.789196,-1.2626899999999999,-1,3.42688
165617,90571255,G,45.2099,22.2117,-16.8553,-35.5874,27.883000000000003,-1.06392,-0.649139,1,G,11.1756,6.31548,-4.9777,-7.7602,8.041319999999999,-0.8564360000000001,-0.667489,-1,3.13579
165617,89574199,G,7.03552,-3.00124,5.604769999999999,3.01106,6.35775,0.45747899999999997,2.06242,1,G,11.0671,-2.1618,7.9284300000000005,7.41185,8.21787,0.810292,1.8369900000000001,-1,3.0434
165617,91859552,G,50.4297,-27.4776,17.6589,-38.4225,32.6628,-1.00074,2.57039,-1,T,14.0397,-7.863639999999999,3.3032,-11.1514,8.52924,-1.0829799999999998,2.74391,1,3.21219
165617,91523742,G,13.7595,12.4428,5.32916,2.4676299999999998,13.536,0.181306,0.404656,-1,T,11.0961,8.55896,6.37726,3.03092,10.6736,0.28028000000000003,0.640356,1,3.07424
165617,91384550,G,8.657580000000001,2.93942,-3.22115,-7.47841,4.36073,-1.30837,-0.831097,1,G,14.7759,8.37753,-6.074730000000001,-10.5467,10.3482,-0.894869,-0.6273880000000001,-1,3.12098
165617,91713154,G,9.37237,3.16862,2.58811,8.43159,4.09127,1.47053,0.684898,-1,G,22.4616,5.52846,2.00864,21.6775,5.88205,2.01543,0.348498,1,3.17417
165617,91906986,G,17.24,5.30772,-5.85099,15.3232,7.89975,1.41634,-0.834046,-1,G,19.5826,3.5651699999999997,-4.95245,18.6072,6.1022300000000005,1.83391,-0.946852,1,3.0308
165617,91310717,G,6.23306,-2.9525,-0.5791189999999999,5.45777,3.0087599999999997,1.3572,-2.94791,1,G,5.80549,-1.0797700000000001,-2.35164,5.19581,2.5085900000000003,1.4470399999999999,-2.00231,-1,2.56503
165617,91335747,G,35.8412,-1.22149,18.7073,30.5471,18.7471,1.2644799999999998,1.636,1,G,24.9904,-3.42539,12.9646,21.0878,13.4095,1.23437,1.8291,-1,3.10148
165617,91408348,G,14.2423,-9.721119999999999,-3.81625,-9.68339,10.4434,-0.8289690000000001,-2.7675099999999997,-1,G,19.6377,-11.0651,-8.5784,-13.7697,14.0009,-0.86965,-2.48211,1,3.48084
165617,92145940,G,20.3478,-4.20299,-15.8645,-12.027999999999999,16.4118,-0.679403,-1.82978,1,G,33.7245,-4.9451,-28.5352,-17.2806,28.9605,-0.56599,-1.74239,-1,3.12969
